product_name,product_link,manufacturer,is_new,price,shipping_cost,product_description,total_price
Balles RWS R50 - Cal. 22LR - 22LR / Par 20 / 40,https://www.naturabuy.fr/Balles-RWS-R50-Cal-22LR-Par-20-item-9273696.html,RWS,1,464.0,9.9,"Marque : RWSEtat de l'objet : NeufType : StandardType d'ogive : Plomb La cartouche RWS Premium Line de calibre 22LR est idéale pour les tirs olympiques et les concours les plus prestigieux. Elle est conçue selon des procédés très stricts qui lui confèrent une excellente précision : les lots sont contrôlés en continu et leurs capacités balistiques sont testées.Ces résultats sont obtenus notamment grâce à des composants parfaitement réguliers, qui suppriment les variations de vitesse ou de pression.La cartouche convient aux disciplines de tir à la carabine, mais aussi de pistolet standard et pistolet de vitesse.L'ogive de la balle est une ogive plomb type round nose d'un poids de 40 grains.La vitesse atteint 330 m/s pour une énergie de 142 joules. Quantité: Par 1, par 10 ou par 20 (voir options)",473.9
Balles RWS Rifle Match - Cal. 22LR - 22LR / Par 10 / 40,https://www.naturabuy.fr/Balles-RWS-Rifle-Match-Cal-22LR-Par-10-item-9273697.html,RWS,1,88.0,9.9,"Marque : RWSEtat de l'objet : NeufType : MatchType d'ogive : Plomb Munitions RWS Cal.22 lr Professional line Rifle MatchLa munition RWS RIFLE MATCH est dédiée au tir avec arme d'épaule Caractéristiques: - Elle bénéficie d'une courbe de vitesse optimale et de très bonnes performances. Son prix abordable en fait une munition très appréciée pour l'entrainement- Boîte de 50 Quantité: Par 1, par 10 ou par 20 (voir options) Poids2.6 gVitesse en m/s V0330V50294V100271Énergie d'impact en J E0142E50113E10095",97.9
Balles RWS Rifle Match - Cal. 22LR - 22LR / Par 20 / 40,https://www.naturabuy.fr/Balles-RWS-Rifle-Match-Cal-22LR-Par-20-item-9273698.html,RWS,1,176.0,9.9,"Marque : RWSEtat de l'objet : NeufType : MatchType d'ogive : Plomb Munitions RWS Cal.22 lr Professional line Rifle MatchLa munition RWS RIFLE MATCH est dédiée au tir avec arme d'épaule Caractéristiques: - Elle bénéficie d'une courbe de vitesse optimale et de très bonnes performances. Son prix abordable en fait une munition très appréciée pour l'entrainement- Boîte de 50 Quantité: Par 1, par 10 ou par 20 (voir options) Poids2.6 gVitesse en m/s V0330V50294V100271Énergie d'impact en J E0142E50113E10095",185.9
Balles RWS Rifle Match S - Cal. 22LR - 22LR / Par 10 / 40,https://www.naturabuy.fr/Balles-RWS-Rifle-Match-S-Cal-22LR-Par-10-item-9273699.html,RWS,1,91.0,9.9,"Marque : RWSEtat de l'objet : NeufType : MatchType d'ogive : Plomb Munitions RWS Cal.22lr Professional line Rifle Match SLa munition à percussion annulaire RWS RIFLE MATCH S est une munition très rapide destinée à l'entrainement et à la compétition. Caractéristiques : - Sa vitesse supersonique lui garantit une précision redoutable à 50 et 100 m- Une véritable alternative pour les armes à canons sensibles- Particulièrement adaptée aux biathlètes et comme munition d'entrainement pour les utilisateurs de RWS R 100- Boîte de 50 Quantité: Par 1, par 10 ou par 20 (voir options) Poids2.6 gVitesse en m/s V0345V50304V100277Énergie d'impact en J E0155E50120E100100",100.9
Balles RWS Rifle Match S - Cal. 22LR - 22LR / Par 20 / 40,https://www.naturabuy.fr/Balles-RWS-Rifle-Match-S-Cal-22LR-Par-20-item-9273700.html,RWS,1,182.0,9.9,"Marque : RWSEtat de l'objet : NeufType : MatchType d'ogive : Plomb Munitions RWS Cal.22lr Professional line Rifle Match SLa munition à percussion annulaire RWS RIFLE MATCH S est une munition très rapide destinée à l'entrainement et à la compétition. Caractéristiques : - Sa vitesse supersonique lui garantit une précision redoutable à 50 et 100 m- Une véritable alternative pour les armes à canons sensibles- Particulièrement adaptée aux biathlètes et comme munition d'entrainement pour les utilisateurs de RWS R 100- Boîte de 50 Quantité: Par 1, par 10 ou par 20 (voir options) Poids2.6 gVitesse en m/s V0345V50304V100277Énergie d'impact en J E0155E50120E100100",191.9
Balles RWS Spécial Match - Cal. 22LR - 22LR / Par 10 / 40,https://www.naturabuy.fr/Balles-RWS-Special-Match-Cal-22LR-Par-10-item-9273701.html,RWS,1,133.0,9.9,"Marque : RWSEtat de l'objet : NeufType : MatchType d'ogive : Plomb Balles RWS Spécial Match - Cal. 22LR Caractéristiques: - Très haute qualité, proche de celle de la R50- Excellent rapport qualité-prix- Pour réduire les mauvais points en compétition et à l'entrainement- Boîte de 50 Quantité: Par 1, par 10 ou par 20 (voir options)Poids2.6 gV50304V100277Énergie d'impact en joules E0155E50120",142.9
Balles RWS Spécial Match - Cal. 22LR - 22LR / Par 20 / 40,https://www.naturabuy.fr/Balles-RWS-Special-Match-Cal-22LR-Par-20-item-9273702.html,RWS,1,266.0,9.9,"Marque : RWSEtat de l'objet : NeufType : MatchType d'ogive : Plomb Balles RWS Spécial Match - Cal. 22LR Caractéristiques: - Très haute qualité, proche de celle de la R50- Excellent rapport qualité-prix- Pour réduire les mauvais points en compétition et à l'entrainement- Boîte de 50 Quantité: Par 1, par 10 ou par 20 (voir options)Poids2.6 gV50304V100277Énergie d'impact en joules E0155E50120",275.9
Balles RWS Target Pistol - Cal. 22LR - 22LR / Par 10 / 40,https://www.naturabuy.fr/Balles-RWS-Target-Pistol-Cal-22LR-Par-10-item-9273703.html,RWS,1,70.0,9.9,"Marque : RWSEtat de l'objet : NeufType : StandardType d'ogive : Plomb 50 Munitions RWS Target Pistol cal 22 LrLa munition RWS Target Rifle est un consommable polyvalent idéal pour l'entraînement au tir sportif et le tir récréatif. On peut la recommander pour les épreuves de pistolet de 10 m à 25 m, mais aussi le plinking sur toutes sortes de cibles.Elle autorise de belles performances sur cibles au moyen d'une vitesse régulière et de composants à la finition soignée.Type d'ogiveLa cartouche Target Pistol est pourvue d'une ogive plomb type round nose d'un poids de 40 grains.Vitesse et énergieLa balle sort du canon à une vitesse de 285 m/s avec une énergie initiale de 105 Joules. Quantité: Par 1, par 10 ou par 20 (voir options)",79.9
Balles RWS Target Pistol - Cal. 22LR - 22LR / Par 20 / 40,https://www.naturabuy.fr/Balles-RWS-Target-Pistol-Cal-22LR-Par-20-item-9273704.html,RWS,1,140.0,9.9,"Marque : RWSEtat de l'objet : NeufType : StandardType d'ogive : Plomb 50 Munitions RWS Target Pistol cal 22 LrLa munition RWS Target Rifle est un consommable polyvalent idéal pour l'entraînement au tir sportif et le tir récréatif. On peut la recommander pour les épreuves de pistolet de 10 m à 25 m, mais aussi le plinking sur toutes sortes de cibles.Elle autorise de belles performances sur cibles au moyen d'une vitesse régulière et de composants à la finition soignée.Type d'ogiveLa cartouche Target Pistol est pourvue d'une ogive plomb type round nose d'un poids de 40 grains.Vitesse et énergieLa balle sort du canon à une vitesse de 285 m/s avec une énergie initiale de 105 Joules. Quantité: Par 1, par 10 ou par 20 (voir options)",149.9
Balles RWS Target Rifle - Cal. 22LR - 22LR / Par 10 / 40,https://www.naturabuy.fr/Balles-RWS-Target-Rifle-Cal-22LR-Par-10-item-9273705.html,RWS,1,70.0,9.9,"Marque : RWSEtat de l'objet : NeufType : StandardType d'ogive : Plomb 50 Munitions RWS Target Rifle cal 22 Lr 40grLa munition RWS Target Rifle est un consommable polyvalent idéal pour l'entraînement au tir sportif et le tir récréatif. On peut la recommander pour les épreuves de carabines de 50 m à 100 m, mais aussi le plinking sur toutes sortes de cibles.Elle autorise de belles performances sur cibles au moyen d'une vitesse régulière et de composants à la finition soignée.Type d'ogiveLa cartouche Target Rifle est pourvue d'une ogive plomb type round nose d'un poids de 40 grains.Vitesse et énergieLa balle sort du canon à une vitesse de 330 m/s avec une énergie initiale de 142 Joules. Quantité: Par 1, par 10 ou par 20 (voir options)",79.9
Balles RWS Target Rifle - Cal. 22LR - 22LR / Par 20 / 40,https://www.naturabuy.fr/Balles-RWS-Target-Rifle-Cal-22LR-Par-20-item-9273706.html,RWS,1,140.0,9.9,"Marque : RWSEtat de l'objet : NeufType : StandardType d'ogive : Plomb 50 Munitions RWS Target Rifle cal 22 Lr 40grLa munition RWS Target Rifle est un consommable polyvalent idéal pour l'entraînement au tir sportif et le tir récréatif. On peut la recommander pour les épreuves de carabines de 50 m à 100 m, mais aussi le plinking sur toutes sortes de cibles.Elle autorise de belles performances sur cibles au moyen d'une vitesse régulière et de composants à la finition soignée.Type d'ogiveLa cartouche Target Rifle est pourvue d'une ogive plomb type round nose d'un poids de 40 grains.Vitesse et énergieLa balle sort du canon à une vitesse de 330 m/s avec une énergie initiale de 142 Joules. Quantité: Par 1, par 10 ou par 20 (voir options)",149.9
Balles RWS Z Lang - Cal. 22LR - 22LR / Par 10 / 29,https://www.naturabuy.fr/Balles-RWS-Z-Lang-Cal-22LR-Par-10-item-9273707.html,RWS,1,82.0,9.9,"Marque : RWSEtat de l'objet : NeufType : StandardType d'ogive : Plomb La munition à percussion annulaire RWS Z LANG a été mise au point spécialement pour le tir à l'arme d'épaule sur de courtes distances. Elle se distingue par une vitesse relativement basse. Ceci permet des tirs d'entrainement Indoor sans port de casque de protection auditive. Sa détonation modérée lui a conféré le surnom de ""munition de chambre"".Caractéristiques :Calibre : .22 LRÉnergie (J) : 52Grains : 29Vitesse (m/s) : 235 Quantité: Par 1, par 10 ou par 20 (voir options)Boîte de 50",91.9
Balles RWS Z Lang - Cal. 22LR - 22LR / Par 20 / 29,https://www.naturabuy.fr/Balles-RWS-Z-Lang-Cal-22LR-Par-20-item-9273708.html,RWS,1,164.0,9.9,"Marque : RWSEtat de l'objet : NeufType : StandardType d'ogive : Plomb La munition à percussion annulaire RWS Z LANG a été mise au point spécialement pour le tir à l'arme d'épaule sur de courtes distances. Elle se distingue par une vitesse relativement basse. Ceci permet des tirs d'entrainement Indoor sans port de casque de protection auditive. Sa détonation modérée lui a conféré le surnom de ""munition de chambre"".Caractéristiques :Calibre : .22 LRÉnergie (J) : 52Grains : 29Vitesse (m/s) : 235 Quantité: Par 1, par 10 ou par 20 (voir options)Boîte de 50",173.9
Balles CCI Subsonic HP - Cal. 22LR - 22LR / Par 10 / 40,https://www.naturabuy.fr/Balles-CCI-Subsonic-HP-Cal-22LR-Par-10-item-9299371.html,CCI,1,186.0,9.9,"Marque : CCIEtat de l'objet : NeufType : SubsoniqueType d'ogive : Creuse Balles CCI Subsonic HP - Cal. 22LR Caractéristiques : - Cartouche a percussion annulaire- Munitions subsonique- Boites de 100 balles- Ogive : Subsonic Quantité: Par 1, par 10 ou par 20 (voir options) Calibre22LRGrammes2.6 gGrains40Vitesse à 0 m375 m/sEnergie à 0 m183 joules L'expédition de votre commande ne sera pas effectuée tant que la totalité des justificatifs ne seront pas réceptionnés et validés.",195.9
Balles CCI Subsonic HP - Cal. 22LR - 22LR / Par 20 / 40,https://www.naturabuy.fr/Balles-CCI-Subsonic-HP-Cal-22LR-Par-20-item-9299372.html,CCI,1,372.0,9.9,"Marque : CCIEtat de l'objet : NeufType : SubsoniqueType d'ogive : Creuse Balles CCI Subsonic HP - Cal. 22LR Caractéristiques : - Cartouche a percussion annulaire- Munitions subsonique- Boites de 100 balles- Ogive : Subsonic Quantité: Par 1, par 10 ou par 20 (voir options) Calibre22LRGrammes2.6 gGrains40Vitesse à 0 m375 m/sEnergie à 0 m183 joules L'expédition de votre commande ne sera pas effectuée tant que la totalité des justificatifs ne seront pas réceptionnés et validés.",381.9
Balles CCI Blazer 40g - Cal. 22LR - 22LR / Par 10 / 40,https://www.naturabuy.fr/Balles-CCI-Blazer-40g-Cal-22LR-Par-10-item-9299373.html,Blazer,1,59.8,9.9,"Marque : BlazerEtat de l'objet : NeufType : StandardType d'ogive : Plomb Balles CCI Blazer 40g - Cal. 22LR Caractéristiques : - Cartouche a percussion annulaire- Boites de 50 balles- Ogive : Lead round nose Quantité: Par 1, par 10 ou par 20 (voir options) Calibre22LRGrammes2.6 gGrains40Vitesse à 0 m376 m/sEnergie à 0 m126 joules L'expédition de votre commande ne sera pas effectuée tant que la totalité des justificatifs ne seront pas réceptionnés et validés.",69.7
Balles CCI Blazer 40g - Cal. 22LR - 22LR / Par 20 / 40,https://www.naturabuy.fr/Balles-CCI-Blazer-40g-Cal-22LR-Par-20-item-9299374.html,Blazer,1,119.6,9.9,"Marque : BlazerEtat de l'objet : NeufType : StandardType d'ogive : Plomb Balles CCI Blazer 40g - Cal. 22LR Caractéristiques : - Cartouche a percussion annulaire- Boites de 50 balles- Ogive : Lead round nose Quantité: Par 1, par 10 ou par 20 (voir options) Calibre22LRGrammes2.6 gGrains40Vitesse à 0 m376 m/sEnergie à 0 m126 joules L'expédition de votre commande ne sera pas effectuée tant que la totalité des justificatifs ne seront pas réceptionnés et validés.",129.5
Balles CCI Standard Velocity 40g - Cal. 22LR - 22LR / Par 10 / 40,https://www.naturabuy.fr/Balles-CCI-Standard-Velocity-40g-Cal-22LR-Par-10-item-9299375.html,CCI,1,62.8,9.9,"Marque : CCIEtat de l'objet : NeufType : StandardType d'ogive : Plomb - Cartouche a percussion annulaire- Boites de 50 balles- Ogive : Round nose plomb Calibre22LRGrammes2.6 gGrains40Vitesse à 0 m326 m/s Quantité: Par 1, par 10 ou par 20 (voir options)",72.7
Balles CCI Standard Velocity 40g - Cal. 22LR - 22LR / Par 20 / 40,https://www.naturabuy.fr/Balles-CCI-Standard-Velocity-40g-Cal-22LR-Par-20-item-9299376.html,CCI,1,125.6,9.9,"Marque : CCIEtat de l'objet : NeufType : StandardType d'ogive : Plomb - Cartouche a percussion annulaire- Boites de 50 balles- Ogive : Round nose plomb Calibre22LRGrammes2.6 gGrains40Vitesse à 0 m326 m/s Quantité: Par 1, par 10 ou par 20 (voir options)",135.5
Balles CCI Minimag Hs cuivrée - Cal. 22LR - 22LR / Par 10 / 40,https://www.naturabuy.fr/Balles-CCI-Minimag-Hs-cuivree-Cal-22LR-Par-10-item-9299377.html,CCI,1,170.0,9.9,"Marque : CCIEtat de l'objet : NeufType : StandardType d'ogive : Cuivre Balles CCI Minimag Hs cuivrée - Cal. 22LR Caractéristiques : - Cartouche a percussion annulaire- Boites de 100 balles- Ogive : Round nose cuivrée Quantité: Par 1, par 10 ou par 20 (voir options)Calibre22LRGrammes2.6 gGrains40Vitesse à 0 m376 m/s L'expédition de votre commande ne sera pas effectuée tant que la totalité des justificatifs ne seront pas réceptionnés et validés.",179.9
Balles CCI Minimag Hs cuivrée - Cal. 22LR - 22LR / Par 20 / 40,https://www.naturabuy.fr/Balles-CCI-Minimag-Hs-cuivree-Cal-22LR-Par-20-item-9299378.html,CCI,1,340.0,9.9,"Marque : CCIEtat de l'objet : NeufType : StandardType d'ogive : Cuivre Balles CCI Minimag Hs cuivrée - Cal. 22LR Caractéristiques : - Cartouche a percussion annulaire- Boites de 100 balles- Ogive : Round nose cuivrée Quantité: Par 1, par 10 ou par 20 (voir options)Calibre22LRGrammes2.6 gGrains40Vitesse à 0 m376 m/s L'expédition de votre commande ne sera pas effectuée tant que la totalité des justificatifs ne seront pas réceptionnés et validés.",349.9
Balles Geco rifle - Cal. 22LR - Par 1,https://www.naturabuy.fr/Balles-Geco-rifle-Cal-22LR-Par-1-item-10367604.html,Geco,1,5.1,9.9,"Marque : GecoEtat de l'objet : NeufType : StandardType d'ogive : Plomb Réalisant d'excellentes performances et permettant un fonctionnement en toute sécurité, la GECO Rifle convient parfaitement au tir avec armes semi-automatiques et est, par-dessus tout, une munition idéale pour les tirs d'entraînement. - Excellent rapport performance / prix- Munitions d'entraînement satisfaisant aux besoins les plus modestes- Cartouches polyvalentes pour débutant- Fonctionnement fiable dans les fusils à chargement automatique Caractéristiques : - Type de balle : LRN- Poids de la balle : 2.6 g / 40 gr- Longueur du canon : 650 mm / 25.59 in- Calibre :.22 LR- Taille de l'unité : 50- Plomb : Oui- Type d'arme : Rifle",15.0
Balles Geco rifle - Cal. 22LR - Par 10,https://www.naturabuy.fr/Balles-Geco-rifle-Cal-22LR-Par-10-item-10393790.html,Geco,1,51.0,9.9,"Marque : GecoEtat de l'objet : NeufType : StandardType d'ogive : Plomb Réalisant d'excellentes performances et permettant un fonctionnement en toute sécurité, la GECO Rifle convient parfaitement au tir avec armes semi-automatiques et est, par-dessus tout, une munition idéale pour les tirs d'entraînement. - Excellent rapport performance / prix- Munitions d'entraînement satisfaisant aux besoins les plus modestes- Cartouches polyvalentes pour débutant- Fonctionnement fiable dans les fusils à chargement automatique Caractéristiques : - Type de balle : LRN- Poids de la balle : 2.6 g / 40 gr- Longueur du canon : 650 mm / 25.59 in- Calibre :.22 LR- Taille de l'unité : 50- Plomb : Oui- Type d'arme : Rifle",60.9
Balles Geco rifle - Cal. 22LR - Par 20,https://www.naturabuy.fr/Balles-Geco-rifle-Cal-22LR-Par-20-item-10393791.html,Geco,1,102.0,9.9,"Marque : GecoEtat de l'objet : NeufType : StandardType d'ogive : Plomb Réalisant d'excellentes performances et permettant un fonctionnement en toute sécurité, la GECO Rifle convient parfaitement au tir avec armes semi-automatiques et est, par-dessus tout, une munition idéale pour les tirs d'entraînement. - Excellent rapport performance / prix- Munitions d'entraînement satisfaisant aux besoins les plus modestes- Cartouches polyvalentes pour débutant- Fonctionnement fiable dans les fusils à chargement automatique Caractéristiques : - Type de balle : LRN- Poids de la balle : 2.6 g / 40 gr- Longueur du canon : 650 mm / 25.59 in- Calibre :.22 LR- Taille de l'unité : 50- Plomb : Oui- Type d'arme : Rifle",111.9
